Species_Code,Common_Name,Scientific_Name,Date,Bird_Count,lat,lng,subId,Notable_Normal,Year,Month,Day,Family_Name
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-14 07:15,1.0,35.8942711,-106.314421,S73587676,1,2020,9,14,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-14 07:09,1.0,35.953366,-106.077946,S73601173,1,2020,9,14,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-14 06:54,1.0,36.3991437,-105.5896854,S73585999,1,2020,9,14,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 20:04,1.0,35.5508451,-105.8924586,S73572418,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 19:00,1.0,35.2036367,-106.7292628,S73626392,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 18:51,1.0,33.5550145,-101.8639944,S73570915,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 18:06,1.0,39.6000712,-104.9574888,S73612820,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 18:00,1.0,41.2439403,-111.9421587,S73570499,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 17:00,1.0,33.7724767,-106.9021654,S73572100,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 16:59,1.0,35.159068,-106.28697,S73567971,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 16:45,1.0,31.73085,-110.080341,S73568834,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 16:25,1.0,38.2476603,-122.9069294,S73573671,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 16:20,1.0,31.5546184,-111.0100974,S73568693,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 15:46,1.0,40.3922659,-111.809637,S73562407,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 15:35,1.0,39.6931431,-105.1181316,S73942110,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 15:30,1.0,39.6699438,-105.1566154,S73727434,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 14:30,1.0,39.0945641,-108.5410166,S73701326,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 14:30,1.0,39.0580863,-108.6256027,S73575988,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 13:29,1.0,39.080072,-108.614438,S73558435,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 11:46,1.0,38.9077124,-104.7308421,S73593529,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 11:17,3.0,34.2629286,-111.2922733,S73550170,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:42,1.0,31.7533506,-103.1600324,S73549745,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:17,1.0,35.182301,-106.456346,S73557020,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:15,1.0,31.40989,-110.22613,S73549669,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:05,1.0,33.804815,-106.890672,S73563935,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:03,1.0,35.044607,-106.494747,S73563876,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:00,1.0,30.2988285,-97.7133382,S73559707,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:50,1.0,31.788932,-106.458503,S73547151,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:46,1.0,34.9161913,-110.1956713,S73547925,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:30,1.0,32.9145084,-109.8270178,S73543047,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:23,1.0,31.460941,-110.361756,S73550826,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:15,1.0,31.992798,-102.118568,S73613683,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 06:50,1.0,32.1091003,-104.4710999,S73548519,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 05:52,1.0,31.7861076,-109.2981336,S73560343,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13,2.0,45.4279826,-122.7044092,S73564154,1,2020,9,13,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 17:28,1.0,35.9046116,-106.3249058,S73522484,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 17:10,1.0,35.2594884,-105.3619767,S73701776,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 15:40,1.0,39.9811158,-105.2421463,S73527523,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 15:01,2.0,34.3455437,-106.8729065,S73526965,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 15:00,1.0,35.1866503,-106.5303196,S73528105,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 14:19,1.0,36.4960351,-102.7922433,S73539581,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 13:28,1.0,39.9983612,-105.1126385,S73523832,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 12:34,1.0,35.5794525,-106.3208389,S73505621,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 12:13,1.0,40.270803,-111.642358,S73539671,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 11:40,1.0,44.3325821,-121.4042451,S73507641,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 11:15,1.0,39.8739445,-105.1244831,S73503556,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 11:14,1.0,40.6788592,-111.7900032,S73505205,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 10:48,1.0,35.044511,-106.494649,S73503539,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 10:47,1.0,34.9547058,-110.3489811,S73551800,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 10:31,1.0,39.0996931,-108.5177565,S73501131,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 10:20,1.0,39.9826408,-105.1496319,S73565315,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 09:46,1.0,39.6127335,-105.0528091,S73502007,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 09:30,1.0,34.6302389,-111.7810339,S73948739,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 09:20,2.0,31.7840489,-109.3040055,S73522690,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 09:18,1.0,31.603425,-111.046801,S73500800,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 08:57,1.0,35.2167001,-106.4153279,S73506285,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 08:38,1.0,43.9880226,-121.3856649,S73496222,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 08:30,1.0,34.6654589,-106.744084,S73512664,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 08:00,1.0,41.0690585,-111.5140689,S73505807,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 07:49,1.0,35.3797518,-106.4989221,S73495210,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 07:45,1.0,32.8418443,-108.5108471,S73519619,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 07:32,1.0,31.428,-110.291,S73522217,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 07:14,1.0,30.3834554,-97.8517178,S73509386,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 05:56,1.0,31.7634211,-109.2699337,S73519016,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 05:56,1.0,34.1873109,-109.3044806,S73496719,1,2020,9,12,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 18:49,1.0,26.1616604,-97.7941339,S73476396,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 17:05,1.0,34.7821417,-110.0435498,S73477628,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 17:00,1.0,31.9099043,-109.1572626,S73482071,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 15:57,1.0,39.551925,-104.930901,S73472592,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 15:56,2.0,35.4020376,-111.7567062,S74144817,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:50,1.0,33.392264,-110.773666,S73474481,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:40,1.0,41.7426413,-111.8090016,S73465947,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:39,1.0,34.886581,-110.192364,S73468633,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:30,1.0,31.4095525,-109.8806739,S73494175,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:15,1.0,40.0464088,-105.183363,S73471938,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 13:00,2.0,38.279134,-112.645982,S73491559,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 11:58,1.0,35.8839596,-106.3358707,S73462559,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 10:30,2.0,40.6689542,-111.5019785,S73473723,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 09:30,1.0,36.950808,-105.53532,S73457062,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 09:30,1.0,39.952974,-105.168632,S73559686,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 09:08,1.0,31.921224,-109.1282621,S73475511,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 09:00,1.0,46.0690116,-118.2864019,S73463501,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 08:41,1.0,31.872172,-109.075432,S73481284,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 08:30,1.0,38.7855874,-104.8077768,S73593612,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 08:26,2.0,36.902374,-105.582286,S73456033,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 08:15,1.0,31.99255,-102.118531,S73544880,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 07:45,1.0,34.6571294,-106.7389577,S73465228,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 07:40,1.0,39.1139793,-120.9788835,S73474012,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 07:30,1.0,40.7212538,-111.5377307,S73463201,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 06:54,1.0,39.4882906,-104.7610822,S73451134,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 06:48,1.0,32.5947285,-110.9195124,S73458180,1,2020,9,11,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 18:46,1.0,31.7861256,-106.496308,S73667683,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 18:08,1.0,31.6044847,-111.0455746,S73442458,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 18:04,1.0,34.540062,-110.7286,S73444012,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 17:59,2.0,40.0352379,-105.2070951,S73440940,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 16:47,1.0,35.050426,-106.497246,S73439501,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 15:50,1.0,26.161549,-97.794197,S73446324,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 15:32,1.0,35.059931,-106.809715,S73434857,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 14:30,1.0,46.2798128,-119.3487543,S73562139,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 13:00,1.0,39.6513211,-105.0451708,S73451169,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 12:12,1.0,35.184582,-111.727307,S73429863,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 11:53,1.0,33.802,-106.88,S73441750,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 11:47,1.0,30.5919014,-103.8913298,S73654782,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 11:33,1.0,26.161551,-97.793996,S73424959,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 10:58,1.0,33.9718571,-106.8633429,S73426008,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 10:30,1.0,35.924242,-112.0871324,S73435184,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 10:16,1.0,37.7698243,-111.6094625,S73419638,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 09:58,1.0,35.2197668,-106.6315091,S73589289,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 09:35,1.0,37.1999797,-107.8119278,S73433804,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 09:15,1.0,31.9080939,-105.1784169,S73459457,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 09:13,1.0,26.161755,-97.794167,S73412439,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 08:45,1.0,35.1817622,-111.6756499,S73487647,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 08:11,1.0,38.6397436,-109.3899035,S73420260,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 07:49,1.0,32.2295869,-106.7999123,S73429384,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 07:36,1.0,32.622568,-109.823525,S73420141,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 07:30,1.0,35.2022702,-111.6574001,S73574764,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 07:21,1.0,32.920947,-107.566598,S73417928,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 05:50,1.0,31.5313995,-110.3805093,S73428307,1,2020,9,10,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 18:13,1.0,26.162734,-97.788622,S73396300,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 17:00,1.0,26.1613506,-97.7937052,S73401069,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 16:00,1.0,35.1310233,-106.4841378,S73394273,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 15:35,1.0,39.9921819,-105.1153884,S73394333,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 14:10,1.0,35.8432228,-105.9846355,S73394135,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 13:12,1.0,35.1364641,-106.4920479,S73387748,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 10:50,1.0,39.0486144,-108.6438502,S73384508,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:51,1.0,40.562844,-105.087561,S73378333,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:30,1.0,40.4687118,-112.0973069,S73396857,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:19,1.0,38.24767,-122.907059,S73385102,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:07,1.0,36.975842,-105.531428,S73377455,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:00,1.0,40.1571242,-111.6421089,S73387382,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:00,1.0,26.1615854,-97.7942431,S73385980,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 07:46,1.0,35.1042061,-106.6195526,S73379226,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 19:30,1.0,42.5135216,-113.5737527,S73365612,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 18:59,1.0,39.602018,-105.0820398,S73364747,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 17:59,1.0,38.247748,-122.90715,S73368304,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 17:59,1.0,43.6255653,-116.7528849,S73367234,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:55,1.0,45.2601913,-111.3055382,S73357313,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:40,1.0,30.2964682,-97.7097325,S73356360,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 13:55,1.0,39.6128804,-105.0526605,S73354197,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 12:16,1.0,38.0148365,-108.0501831,S73352348,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:50,1.0,26.161341,-97.7939051,S73362805,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:40,1.0,40.287554,-105.348774,S73354563,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:31,1.0,39.61951,-104.860951,S73351160,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:15,1.0,40.650452,-111.8534642,S73396197,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 10:47,1.0,47.5591507,-120.6804928,S73349915,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 10:35,1.0,39.102598,-108.558128,S73346942,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 09:42,1.0,35.044512,-106.494459,S73350360,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 08:30,1.0,40.3138333,-111.7119695,S73342434,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 08:00,1.0,40.313688,-111.711948,S73342396,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 07:30,1.0,29.5234423,-103.3577442,S73430468,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 19:31,1.0,39.437178,-107.178653,S73343389,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 17:32,1.0,40.5647096,-105.1096988,S73327307,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 17:07,1.0,34.407757,-110.043074,S73329500,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 16:45,1.0,43.266672,-118.843312,S73328602,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 15:46,1.0,38.8473432,-104.8811263,S73323824,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 14:50,1.0,30.2994691,-97.7125443,S73319563,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 11:52,2.0,31.769906,-109.3156,S73319537,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 11:40,1.0,38.0298584,-122.5769998,S73329623,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:30,2.0,39.840692,-105.1029455,S73306833,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:30,1.0,46.5730867,-116.7019111,S73324815,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:20,1.0,39.8237981,-105.0994205,S73310801,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 09:54,1.0,39.70684,-104.963824,S73492835,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:42,1.0,35.7617662,-105.934601,S73305234,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:38,1.0,32.267648,-107.720432,S73305818,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:27,1.0,40.5242417,-105.119462,S73299895,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:13,1.0,35.2084325,-106.6051265,S73317447,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:54,2.0,40.9234737,-112.1680972,S73312014,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:47,1.0,40.3676086,-109.3525109,S73322196,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:12,2.0,35.8591521,-105.994053,S73298082,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:03,1.0,40.1348086,-105.1888925,S73302007,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 19:16,1.0,39.766203,-104.890373,S73286024,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 17:57,3.0,31.7756392,-109.3129241,S73750202,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 16:20,1.0,43.7446314,-116.4983354,S73286352,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 15:52,2.0,31.772511,-109.313847,S73319147,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:41,1.0,34.404285,-111.44811,S73274615,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:30,1.0,33.882251,-109.1566813,S73277117,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:16,2.0,31.999469,-109.271453,S73277735,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 11:33,1.0,30.596408,-103.934759,S73275277,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:27,1.0,37.2807117,-107.8743696,S73260785,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:17,1.0,30.621658,-103.982066,S73275230,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:16,1.0,35.5542428,-105.3882462,S73261285,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:16,1.0,35.5542428,-105.3882462,S73261286,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:27,1.0,40.562791,-105.087678,S73257120,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:05,1.0,41.3238575,-105.5421352,S73294395,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:02,2.0,35.3948964,-105.9435315,S73271863,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:00,1.0,40.7594805,-111.5470648,S73265175,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:28,1.0,35.187012,-106.652002,S73269824,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:25,1.0,35.0853956,-106.2934893,S73257512,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:11,1.0,39.6402646,-104.8538589,S73261188,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:01,1.0,37.8595401,-111.4158726,S73287832,1,2020,9,6,Trochilidae
